,composer,description,symphony,file,part,tempo,bpm,duration,zero_crossings,spectral_centroid_avg,spectral_bw_avg,Chroma_A,Chroma_A#,Chroma_B,Chroma_C,Chroma_C#,Chroma_D,Chroma_D#,Chroma_E,Chroma_F,Chroma_F#,Chroma_G,Chroma_G#,MFCC_0,MFCC_1,MFCC_10,MFCC_11,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_SD_0,MFCC_SD_1,MFCC_SD_10,MFCC_SD_11,MFCC_SD_2,MFCC_SD_3,MFCC_SD_4,MFCC_SD_5,MFCC_SD_6,MFCC_SD_7,MFCC_SD_8,MFCC_SD_9,Chroma_SD_A,Chroma_SD_A#,Chroma_SD_B,Chroma_SD_C,Chroma_SD_C#,Chroma_SD_D,Chroma_SD_D#,Chroma_SD_E,Chroma_SD_F,Chroma_SD_F#,Chroma_SD_G,Chroma_SD_G#
51,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps5.mp3,Reverie,Andante,143.5546875,97.80244897959184,88802,574.7347016565058,1068.1602934003,0.27103788270131896,0.21789627763289546,0.12441665248817158,0.25774308072825575,0.34442508824161033,0.23578185458741618,0.14245214992722732,0.1317369492255224,0.2760302310224274,0.28876020540921193,0.23245824924491867,0.2317525835504944,-492.9757939390739,201.79123616084314,-15.476418442520906,-12.652585306641575,36.600214659088614,-17.89235747780543,3.4626782889500145,6.03155670497473,-4.805502491962885,-5.640859422857563,-9.60451548874838,-16.520959835404565,48.164374417077944,35.54404308318221,7.687203591525729,7.395856717867829,16.40900852785043,9.517493747174594,7.702983120735327,6.977075583639634,7.453148732721208,6.366908772066165,6.449039552385147,8.378991968408942,0.14823937016503225,0.2031286135240225,0.12929195189088016,0.1427571540036999,0.17807871322347152,0.1391725598936992,0.16031293081705125,0.12632218996530525,0.16055695284354288,0.18070130422951738,0.14349303703588343,0.2141635037049422
52,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps6.mp3,Serenade,Allegretto,143.5546875,114.44244897959184,106482,601.6680270179662,971.7897911588783,0.2246889727733373,0.07277701015455156,0.0529712196407796,0.28631941832498997,0.4421556169224505,0.31031785643753024,0.1391682907896697,0.1594033384491216,0.29962820345210733,0.3013816817259197,0.2367000608389588,0.37145804407360256,-519.0142991170663,231.64726905531214,-9.670790077553542,-9.951791581809601,33.78931376283153,-23.69361712732252,9.0449853540148,12.181551755129044,-3.0133052947601433,-3.291484933060714,-4.384117053178506,-9.425950851096719,62.61131105451236,48.79300771853679,4.441318312809864,4.582175237584005,14.427658787643855,12.03138363161272,7.622732862414982,5.586831582902081,6.779889948189493,5.879469445839168,4.4637354607281265,6.055584908683996,0.10582592506026646,0.12726340066579364,0.07635188766100573,0.09122835257967042,0.09627231515640945,0.10257444079641617,0.1501934636178275,0.09522416370282069,0.13556617481155833,0.12104587819944009,0.10419412884106137,0.10673337900237426
53,borodin,Borodin  Alexander(1833-1887),Petite Suite,bor_ps7.mp3,Nocturne,Andantino,166.70866935483872,125.3877551020408,118402,593.9928514606622,984.2590318638124,0.23303894204623157,0.34064977252553585,0.3012056648190786,0.272187520984178,0.34545377125964233,0.23537273630914288,0.10889697297590596,0.117585478259131,0.22212475621960404,0.23607759920496205,0.21097058045984188,0.1942102058477596,-478.08162854331505,224.50104171318955,-10.506640809933176,-8.21669745839181,28.636738910248503,-20.893026360548728,7.894053240165746,3.158476320397051,-7.369058381054252,-1.6844669608507108,-5.868220400429093,-13.463225682676383,57.89155359006887,43.40583344237525,6.2684128284012335,7.0993887516954155,16.66041856784569,8.522227354930816,8.420197722535233,7.917955559461096,6.610207949648453,6.720779835834337,6.504879792947161,6.966874497462653,0.14272796301090007,0.1767948469223705,0.1320805828070887,0.1448644626110554,0.19430898843889807,0.13635597992760518,0.14840399597460052,0.1327088722355821,0.13123850877944726,0.15576604163909524,0.10660885897120435,0.19550668109766853
54,brahms,Brahms  Johannes(1833-1897),Sonata C major Opus 1,brahms_opus1_1.mp3,1. Movement,Allegro,112.34714673913044,692.0881632653061,1031058,764.4297372614723,808.4336558182507,0.19900044340035786,0.20226784599051123,0.19596932938654044,0.27442415878798976,0.27105123582146273,0.30679165448428475,0.2935405385504521,0.2682910237175794,0.2623184898218014,0.28919985707586593,0.3124912257132944,0.21544049576122548,-309.73004136187956,225.18277734184983,-3.9349540539653503,-1.7767779761324654,14.62951570442025,-26.736497735700823,2.7466291607512807,-2.471115091712888,-9.444271316779627,-3.9998727039598254,-3.053634011481516,-5.397970909927249,68.08895375759737,44.333852721981756,6.9880871432600165,7.050356207185115,19.192311318978064,11.51669919172939,11.314067114965827,9.362711387834084,7.936745369399848,7.559353834684573,6.7070769375531265,7.391095006463897,0.14720275487471976,0.14647873768309005,0.10543729790916036,0.11141377802561016,0.08188941738898986,0.14501440708092522,0.0979603966894393,0.1486308321583799,0.11750365613596599,0.09705673923136877,0.15609748919177663,0.09926893513656868
55,brahms,Brahms  Johannes(1833-1897),Sonata C major Opus 1,brahms_opus1_2.mp3,2. Movement,Andante,117.45383522727272,284.29061224489794,314106,582.421503464479,822.7700545396222,0.0728753881372776,0.12933197280375947,0.23754906371066437,0.32894214686521417,0.2777126794920969,0.34106266351401104,0.35423975669277286,0.16174861362312107,0.03992244590855858,0.17189646740112835,0.29130128130784627,0.18384455570302677,-561.7903142886978,192.72284638732077,-10.971324204962565,-9.710356426548795,46.35533522740385,-27.069780078284253,-15.781294283391878,3.0557241514148696,-2.5396359761529967,-10.259767322924926,-9.682137053569315,-9.578446209388973,73.84085249628494,71.79557469521126,6.791254050183749,8.832048716979068,21.665824218347716,11.305035386739686,10.827954264953636,8.58131922183879,8.35240649796669,7.17586077378047,7.019918565238944,5.63925683215983,0.11276860843264194,0.13332951533922952,0.17773890162346803,0.2191217343066522,0.14366790485642353,0.21134946175449076,0.201343852148809,0.15417578561402467,0.0963311513818694,0.11659682147146683,0.20090605811465448,0.12442135289941313
56,brahms,Brahms  Johannes(1833-1897),Sonata C major Opus 1,brahms_opus1_3.mp3,3. Movement,Scherzo,178.20581896551724,385.4889795918367,519252,700.6637238381392,774.4445058698599,0.17308513111349438,0.21128864670988118,0.22726600244104386,0.2692002193140721,0.18855000679867265,0.23221939193171243,0.2921707831804349,0.3014807176685462,0.2767364446549939,0.2603845039006925,0.23728763317036036,0.178101688328487,-355.0342076282606,240.3648833318637,-5.888835384447662,-0.12909601484209565,14.849854261311261,-31.659912848870018,0.7567583063100919,-4.027505526115826,-10.511463544567471,-2.5954306822064726,-2.3073919879373586,-7.245478172905679,44.417886072295296,25.333538696620366,7.092763440528491,7.801164079454764,16.91752137638239,7.966400410840378,10.1229137099945,7.877021837165287,8.386177163875598,7.372958864287459,6.056349293084801,7.517075013087258,0.18231177316533856,0.13582029216448013,0.20061168401361149,0.14163557187930725,0.13159324684916504,0.16763712724494473,0.14716978114692425,0.19178513371959113,0.11377922071831403,0.16786536424670145,0.16504988269517074,0.13756483849931475
57,brahms,Brahms  Johannes(1833-1897),Sonata C major Opus 1,brahms_opus1_4.mp3,4. Movement,Finale - Allegro con fuoco,132.51201923076923,421.01551020408164,590966,734.2131886075919,754.4438763408386,0.15808568610329224,0.18783072241929716,0.30414236796872585,0.3162845833150491,0.1853563011506143,0.16544281831016802,0.31763504075400445,0.38165864428173285,0.27612670878565,0.27840502432341047,0.3086190572954743,0.2383507466510347,-336.8698248682494,229.40328489002303,-3.839774052491952,3.208221517646898,14.275764823015011,-23.620705354670967,5.15445717379718,1.2055411783252767,-3.9886598327466176,-2.167343535656576,-4.309957147817499,-7.375448758138422,81.38766112519885,56.54130591635297,7.671254471076092,9.798560928763932,31.531583398407093,16.137397132252747,9.199777021944735,9.301658286466004,9.570143822483779,7.5245810545399845,6.446825370667816,5.9341992323354225,0.11392306837936246,0.10328546030817479,0.10356615807194017,0.1039104526792066,0.08892576429948625,0.08207498385988897,0.09207462377718253,0.1331236221606802,0.09123469949090576,0.12101521305766619,0.13427666128837532,0.07798839033865877
58,brahms,Brahms  Johannes(1833-1897),7 Fantasia Opus 116,br_im2.mp3,No. 2 - Intermezzo,Andante,143.5546875,163.18693877551019,198250,633.8636836084078,760.4211313644759,0.3544244362289473,0.2528005628397071,0.22294625322212527,0.26401172241271087,0.15216021291712806,0.12567857020859224,0.29686496945752755,0.41010670460496695,0.292479051423118,0.1342027632857366,0.10582555477350764,0.2672031702512594,-416.1621553907959,221.65623704105957,-9.220539942229701,-4.946011534700233,52.60143478862123,-22.791139810398484,-10.592300455085615,0.5090686111806438,-7.570065334245721,-10.528099603505742,-8.37161216253557,-9.478199991617913,41.745976061144376,26.515265668157532,5.930596222210894,6.293861880672965,19.671317080806887,12.823553359883277,10.58625271268413,7.084010492377143,9.149324682352018,8.094349108895425,7.02220840474526,6.028444769453196,0.1727209576467335,0.10410989792836767,0.14352776971055542,0.13079608474362467,0.11113930226952179,0.16054018906782966,0.1303260698149915,0.1494020097981884,0.12575928623269206,0.11490255712192039,0.12906275836019412,0.0903741738813296
59,brahms,Brahms  Johannes(1833-1897),7 Fantasia Opus 116,br_im5.mp3,No. 5 - Intermezzo,Andante con grazia ed intimissomo sentimento,161.4990234375,177.29306122448983,197878,589.1144447275433,869.9416393101358,0.1924559591073838,0.24685897574937843,0.2688967941728522,0.2822469530754764,0.21095437562355998,0.23786686664676587,0.2815142609582942,0.28035484535343325,0.24452747496608246,0.2910957326462128,0.252809250812158,0.19037611720186468,-485.4059169649024,190.05413760499246,-7.349881374940633,-4.563434111270842,48.85533214273368,-17.90720056972527,-10.357586252638256,-0.5622445395502768,-7.178728591551262,-10.771038232873085,-8.824946056849013,-8.212397618066316,78.56766247530166,70.12284184021686,8.458589221957512,7.855702959228097,18.454187610470957,14.434773580210708,9.115757134987936,8.355866502332733,8.01005481267872,8.006917279984178,8.026791244376776,8.393842694985993,0.17870535037258695,0.12942170668552327,0.15192585976794692,0.12309291431358176,0.14105294504213278,0.15753690439320825,0.11136194060965353,0.1644609120056301,0.11101939057922734,0.13752746969706095,0.15809307024839062,0.13827830147901893
60,brahms,Brahms  Johannes(1833-1897),7 Fantasia Opus 116,br_im6.mp3,No. 6 - Intermezzo,Andantino teneramente,95.703125,144.0130612244898,156344,609.4244566721981,742.4358081060304,0.24706199765364492,0.17864871179787684,0.19815408750922558,0.2840254183821686,0.2613156262551076,0.22170900214618555,0.26321211193773464,0.2883686705058507,0.24422146717643142,0.20338208316607395,0.2576532780986152,0.3070771799789055,-397.65064157665677,208.70862678297902,-5.759148767946344,-3.8905800678004616,49.01253115722547,-19.272666267296117,-6.351074538856285,2.768624223703668,-6.381849427811406,-8.307869289639322,-3.300039202115468,-3.497808392188663,64.15212783863588,54.69604625816534,6.00377926603605,6.668345903736288,22.19305910683591,14.462635840627104,8.811957912691526,7.707886665709155,8.643633369791683,7.187958684851975,6.354523545832779,6.126113629671982,0.13864800323029203,0.13255655278899,0.16164851436769195,0.1066141811901215,0.18746144024511743,0.12555996167718086,0.14924205821515552,0.1612099969474247,0.12190339665777178,0.17129869523028637,0.1191074834181618,0.1539192016881841
